Timestamp,Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
1772819964.7477,1,13,-1,-8,2,-5,1,-3,-2,-2,-8,-10,-6,-16,-10,-10,-8,-6,2,0,5,5,9,12,6,4,3,11,13,3,3,3
1772819964.749653,1,15,1,-6,2,-3,3,-1,-1,0,-7,-8,-6,-16,-11,-12,-10,-8,1,-1,5,4,8,10,6,3,3,10,13,1,3,1
1772819964.7516062,2,17,1,-4,2,-2,6,2,0,2,-5,-7,-6,-16,-12,-13,-11,-9,0,-3,4,3,7,9,7,2,3,9,12,-1,2,0
1772819964.7535594,2,18,2,-2,1,0,8,4,0,5,-4,-5,-6,-15,-12,-13,-13,-11,-1,-4,2,2,6,7,7,1,3,7,11,-2,2,-2
1772819964.7555125,3,18,3,1,1,1,9,5,1,7,-2,-4,-6,-14,-11,-14,-14,-12,-2,-5,1,2,5,6,7,0,3,6,10,-4,1,-3
1772819964.7574656,4,17,3,2,1,2,10,6,2,8,0,-2,-6,-12,-10,-14,-15,-13,-3,-6,0,1,4,5,6,0,3,4,9,-5,1,-4
1772819964.7594187,5,16,3,4,1,3,10,6,2,9,2,-1,-6,-10,-8,-13,-15,-14,-4,-7,-1,0,3,4,6,-1,2,3,9,-5,1,-4
1772819964.7613719,5,14,3,4,1,3,9,6,2,9,4,0,-5,-8,-6,-12,-15,-14,-4,-8,-2,0,2,3,6,-1,2,2,8,-5,1,-4
1772819964.763325,5,12,2,4,1,3,8,6,3,9,6,1,-5,-6,-4,-11,-14,-14,-5,-8,-3,-1,2,3,5,-1,2,2,8,-5,1,-4
1772819964.765278,5,10,2,3,1,3,5,4,3,9,8,1,-4,-4,-2,-10,-13,-14,-5,-7,-4,-1,1,2,5,-1,1,1,7,-4,1,-3
1772819964.7672312,4,8,1,2,1,3,2,3,3,8,10,2,-4,-2,0,-8,-12,-13,-5,-7,-4,-1,1,2,5,-1,1,1,6,-3,1,-2
1772819964.7691844,3,6,0,0,1,2,-1,2,3,8,12,2,-3,-1,1,-6,-11,-12,-4,-6,-4,0,1,2,4,0,1,1,5,-3,1,-2
1772819964.7711375,2,4,-1,-2,1,1,-4,0,3,7,14,2,-2,1,3,-5,-9,-11,-4,-4,-3,0,1,1,4,0,1,1,3,-3,0,-1
1772819964.7730906,1,2,-3,-4,0,-1,-7,-1,3,7,16,3,-2,2,4,-3,-7,-10,-3,-3,-2,1,2,1,4,0,2,1,0,-4,0,0
1772819964.7750437,0,1,-4,-5,0,-2,-9,-2,3,7,17,4,-1,3,5,-2,-5,-8,-2,-1,-2,1,2,1,4,0,2,1,-3,-5,-1,1
1772819964.7769969,-1,0,-5,-7,-1,-4,-10,-2,3,7,18,5,0,3,5,-1,-3,-6,0,1,0,2,2,1,3,0,2,0,-7,-6,-2,2
1772819964.77895,-1,-2,-6,-8,-1,-5,-11,-2,4,8,19,6,0,4,6,0,-1,-4,1,3,1,3,3,1,3,0,3,0,-11,-7,-3,2
1772819964.780903,-1,-3,-6,-9,-2,-7,-10,-2,4,8,19,7,1,5,6,1,0,-3,2,4,2,3,3,1,2,0,3,-1,-16,-9,-4,2
1772819964.7828562,-1,-4,-7,-10,-2,-8,-9,-2,4,9,18,8,2,5,6,1,1,-1,3,5,3,4,3,1,1,-1,3,-2,-19,-11,-5,2
1772819964.7848094,0,-4,-6,-10,-2,-9,-6,-2,5,10,16,9,2,5,6,2,3,0,4,6,4,4,3,2,0,-1,3,-2,-21,-13,-5,1
1772819964.7867625,1,-5,-6,-11,-3,-10,-4,-2,5,10,13,9,3,6,6,2,3,1,4,7,4,5,4,3,-1,-2,2,-3,-23,-14,-6,1
1772819964.7887156,2,-5,-5,-11,-3,-10,-2,-2,5,10,10,9,3,6,5,2,4,2,5,8,5,5,4,3,-2,-2,1,-3,-22,-15,-7,0
1772819964.7906687,3,-4,-4,-12,-3,-10,0,-2,5,9,6,9,3,6,5,2,5,3,5,8,5,5,3,4,-3,-3,0,-3,-21,-16,-7,0
1772819964.7926219,3,-4,-2,-13,-4,-10,2,-3,5,8,2,8,2,5,5,2,5,3,6,9,5,5,3,5,-4,-3,-1,-3,-18,-16,-7,-1
1772819964.794575,3,-3,-1,-13,-4,-9,3,-4,5,6,-1,7,2,5,5,3,6,4,6,9,5,5,3,6,-5,-3,-2,-2,-14,-15,-6,-1
1772819964.796528,3,-1,1,-14,-4,-8,3,-5,4,5,-5,6,1,5,4,3,6,4,6,9,5,5,3,7,-5,-3,-3,-1,-9,-14,-6,-1
1772819964.7984812,2,0,2,-15,-4,-7,3,-6,3,3,-8,4,1,4,4,3,6,5,6,10,4,5,3,7,-6,-3,-4,1,-5,-12,-5,-2
1772819964.8004344,1,2,3,-16,-4,-6,2,-7,2,1,-10,3,0,3,4,3,7,5,6,10,4,4,2,8,-6,-3,-5,3,0,-10,-4,-2
1772819964.8023875,0,3,4,-16,-3,-5,1,-7,1,-1,-12,1,-1,2,3,3,7,5,5,10,3,4,2,8,-6,-3,-5,5,3,-7,-3,-2
1772819964.8043406,-2,5,4,-16,-3,-4,0,-7,0,-2,-13,-1,-2,1,3,2,7,5,5,10,3,3,2,7,-5,-3,-6,6,6,-4,-2,-2
1772819964.8062937,-3,6,4,-16,-3,-3,-1,-7,-1,-3,-13,-2,-2,0,2,2,8,6,5,11,3,3,2,6,-5,-3,-6,7,8,-2,-2,-2
1772819964.8082469,-4,6,4,-15,-2,-3,-2,-6,-1,-3,-12,-3,-3,-1,1,2,8,6,5,11,3,2,1,5,-4,-2,-7,8,10,1,-1,-2
1772819964.8102,-5,7,4,-15,-1,-3,-3,-5,-1,-3,-11,-3,-3,-2,1,1,8,6,4,11,3,2,1,4,-4,-2,-7,7,10,3,-1,-2
1772819964.812153,-6,7,4,-14,-1,-3,-3,-4,-1,-2,-10,-3,-3,-3,0,1,7,5,4,12,3,1,1,3,-3,-2,-7,6,10,5,0,-2
1772819964.8141062,-6,6,3,-13,0,-4,-4,-2,-1,-1,-9,-3,-2,-4,-1,0,7,5,4,12,4,1,1,1,-3,-2,-7,4,10,6,0,-2
1772819964.8160594,-5,6,2,-13,0,-4,-4,-1,0,0,-8,-3,-2,-5,-2,0,7,5,4,12,4,2,1,0,-3,-1,-7,2,9,6,0,-2
1772819964.8180125,-4,5,2,-13,1,-5,-3,0,1,1,-7,-3,-1,-6,-2,-1,6,5,5,12,5,2,2,-1,-2,-1,-7,-1,8,6,0,-1
1772819964.8199656,-3,4,1,-12,2,-6,-3,1,2,2,-6,-2,-1,-6,-3,-2,6,5,5,11,5,3,2,-1,-2,-1,-6,-3,7,5,0,-1
1772819964.8219187,-2,3,0,-12,2,-7,-3,2,3,2,-6,-2,0,-7,-4,-2,5,4,5,11,6,4,3,-1,-2,0,-6,-5,6,3,0,0
1772819964.8238719,0,2,-1,-13,3,-8,-3,2,4,3,-6,-2,1,-7,-4,-3,4,4,6,11,6,5,4,-1,-2,1,-5,-6,4,2,1,1
1772819964.825825,1,2,-3,-13,3,-9,-4,2,4,3,-7,-2,2,-8,-5,-3,4,4,6,10,6,6,5,-1,-2,1,-3,-6,3,0,1,2
1772819964.827778,2,1,-4,-13,4,-10,-4,1,5,3,-7,-1,2,-8,-6,-3,3,3,6,10,6,7,5,0,-2,2,-1,-6,1,-2,2,3
1772819964.8297312,3,1,-5,-13,5,-10,-5,1,6,2,-7,-1,3,-8,-6,-4,2,3,6,9,5,7,6,1,-1,3,1,-5,0,-4,3,4
1772819964.8316844,4,1,-6,-13,5,-10,-6,0,6,2,-7,-1,3,-7,-6,-4,2,3,6,8,5,8,6,2,-1,4,2,-4,-2,-6,3,5
1772819964.8336375,4,1,-7,-13,6,-10,-7,0,6,2,-7,0,3,-7,-7,-4,1,2,5,7,4,8,6,3,-1,4,4,-2,-4,-7,4,6
1772819964.8355906,3,1,-7,-13,6,-10,-7,0,6,2,-5,0,3,-6,-7,-4,0,1,4,6,3,7,6,4,-1,5,6,-1,-6,-7,5,7
1772819964.8375437,3,1,-7,-12,7,-9,-7,0,7,2,-4,1,3,-5,-6,-4,-1,0,3,4,1,7,6,4,-2,5,7,0,-8,-8,6,7
1772819964.8394969,3,0,-7,-11,7,-9,-7,1,7,2,-2,2,3,-4,-6,-4,-2,0,1,3,0,6,5,4,-2,5,8,1,-10,-7,6,8
1772819964.84145,2,-1,-6,-11,7,-8,-6,1,7,3,1,4,3,-2,-5,-3,-3,-2,0,1,-2,5,4,4,-2,4,8,1,-12,-7,6,8
1772819964.843403,2,-2,-5,-11,7,-6,-4,2,7,4,3,5,3,0,-5,-3,-4,-3,-2,-1,-3,4,3,4,-3,4,8,0,-13,-6,6,8
1772819964.8453562,1,-3,-4,-11,7,-5,-2,3,7,6,6,7,3,1,-4,-3,-5,-4,-3,-2,-5,3,2,3,-3,3,8,-1,-15,-5,6,8
1772819964.8473094,1,-4,-2,-11,6,-4,0,4,7,7,8,8,3,3,-3,-3,-6,-5,-4,-3,-6,3,2,3,-3,2,7,-2,-15,-4,5,7
1772819964.8492625,1,-6,-1,-11,6,-3,2,5,7,8,10,10,4,4,-2,-3,-7,-6,-4,-5,-7,2,1,2,-3,1,5,-3,-15,-3,4,7
1772819964.8512156,0,-7,0,-12,5,-3,5,6,8,9,11,11,4,6,-1,-2,-8,-7,-5,-5,-7,2,1,1,-3,0,4,-4,-15,-3,2,6
1772819964.8531687,0,-8,1,-14,4,-2,6,6,8,9,12,12,4,7,0,-2,-9,-8,-5,-6,-7,2,1,1,-2,0,3,-5,-13,-3,1,6
1772819964.8551219,0,-9,2,-15,3,-2,8,6,8,9,12,13,4,7,0,-2,-9,-8,-4,-6,-6,2,1,0,-1,-1,2,-6,-11,-3,0,6
1772819964.857075,0,-9,2,-16,2,-2,8,5,8,9,11,13,5,8,1,-2,-9,-8,-4,-5,-6,3,2,-1,0,-1,1,-5,-8,-3,-1,5
1772819964.859028,-1,-9,2,-18,1,-3,8,4,8,8,10,12,5,8,1,-2,-8,-8,-3,-4,-5,4,3,-2,1,-1,0,-5,-4,-4,-2,5
1772819964.8609812,-2,-9,2,-19,0,-4,7,3,8,7,9,12,5,8,1,-2,-8,-7,-2,-3,-4,5,3,-3,2,-1,0,-3,-1,-5,-3,4
1772819964.8629344,-2,-8,1,-20,-1,-5,6,1,8,6,7,11,5,8,2,-2,-6,-6,-1,-1,-3,5,4,-5,3,-1,-1,-2,3,-6,-3,4
1772819964.8648875,-3,-7,1,-21,-2,-6,5,0,7,5,5,10,5,7,2,-1,-5,-5,0,0,-2,6,4,-6,4,-1,-1,-1,7,-7,-4,4
1772819964.8668406,-4,-6,0,-22,-2,-7,3,-2,7,4,4,9,5,6,2,-1,-3,-4,1,2,-1,6,5,-7,4,-1,-1,1,10,-8,-4,4
1772819964.8687937,-4,-4,0,-23,-3,-8,2,-3,7,4,3,8,4,6,2,0,-1,-2,1,4,-1,6,4,-9,5,-1,-2,2,13,-8,-4,3
1772819964.8707469,-5,-3,0,-23,-3,-9,1,-4,6,3,2,7,4,5,3,1,1,-1,2,5,-1,5,4,-10,5,-1,-2,2,15,-8,-4,3
1772819964.8727,-5,-1,0,-24,-3,-10,0,-4,6,3,3,6,3,5,4,2,3,1,2,6,-1,5,3,-11,4,-1,-3,2,15,-8,-4,2
1772819964.874653,-6,1,0,-24,-2,-10,-1,-4,5,3,4,6,3,5,5,4,5,2,2,7,-2,4,2,-12,3,-2,-3,2,14,-7,-4,2
1772819964.8766062,-6,2,0,-24,-2,-11,-1,-4,5,4,5,5,3,4,6,5,6,4,2,7,-2,3,1,-12,2,-3,-4,1,12,-6,-4,1
1772819964.8785594,-6,3,0,-25,-2,-11,0,-4,5,5,7,5,2,4,7,6,8,5,2,7,-3,2,0,-12,1,-4,-5,0,9,-5,-4,0
1772819964.8805125,-6,4,-1,-25,-2,-11,0,-3,4,6,8,5,2,5,7,7,9,7,3,7,-4,2,-1,-11,0,-5,-6,0,5,-3,-5,0
1772819964.8824656,-5,5,-1,-26,-2,-10,1,-2,4,6,10,6,2,5,8,8,11,8,3,7,-4,1,-2,-9,-1,-6,-7,-1,1,-2,-5,-1
1772819964.8844187,-5,5,-2,-26,-2,-10,2,-2,4,7,11,6,2,5,9,9,12,9,3,7,-4,1,-3,-7,-2,-7,-7,-2,-4,0,-6,-2
1772819964.8863719,-5,4,-4,-26,-3,-9,2,-2,4,8,12,7,2,6,10,10,12,10,3,7,-4,1,-4,-5,-3,-8,-7,-2,-9,1,-6,-2
1772819964.888325,-5,3,-5,-26,-3,-8,2,-2,3,8,12,7,3,6,10,10,13,11,4,7,-3,1,-4,-2,-3,-8,-7,-2,-13,1,-7,-2
1772819964.890278,-5,1,-6,-26,-4,-7,3,-2,3,7,12,7,3,7,10,10,13,11,4,7,-3,1,-3,1,-3,-9,-6,-2,-17,2,-8,-3
1772819964.8922312,-5,-1,-7,-26,-4,-6,3,-3,3,7,11,8,3,7,10,11,13,11,5,7,-2,1,-3,3,-2,-8,-6,-2,-19,2,-8,-3
1772819964.8941844,-4,-3,-8,-25,-5,-5,2,-3,3,6,10,8,3,7,9,10,12,11,5,6,-1,2,-2,5,-1,-8,-5,-2,-20,2,-8,-3
1772819964.8961375,-4,-5,-8,-25,-5,-4,2,-4,2,5,9,8,3,7,9,10,12,11,5,6,0,2,-1,6,0,-7,-4,-2,-20,2,-7,-3
1772819964.8980906,-4,-7,-8,-24,-5,-3,1,-5,2,4,7,7,3,7,8,9,11,11,5,6,0,3,0,7,1,-6,-3,-2,-18,1,-7,-2
1772819964.9000437,-4,-9,-7,-23,-5,-2,1,-6,2,3,6,7,3,6,7,9,10,10,5,5,0,3,1,7,3,-4,-2,-2,-16,1,-6,-2
1772819964.9019969,-4,-11,-6,-23,-5,-2,1,-7,1,2,6,6,3,6,6,8,9,9,5,5,1,3,2,7,4,-3,-1,-2,-12,1,-5,-2
1772819964.90395,-4,-12,-5,-22,-5,-2,0,-7,1,2,5,6,3,5,6,7,8,8,4,4,1,2,2,6,5,-2,0,-2,-8,0,-4,-2
1772819964.905903,-4,-12,-3,-21,-5,-2,0,-7,1,1,6,5,2,5,5,6,7,7,4,4,0,2,3,4,5,-1,0,-2,-5,0,-3,-1
1772819964.9078562,-4,-12,-1,-21,-4,-2,-1,-7,1,1,6,4,2,4,4,5,7,6,3,4,0,2,3,2,6,0,0,-2,-1,-1,-2,-1
1772819964.9098094,-4,-12,1,-20,-4,-2,-1,-7,1,1,7,3,1,3,3,4,6,5,2,3,-1,1,3,0,6,1,1,-1,2,-1,-1,-1
1772819964.9117625,-4,-11,2,-19,-3,-3,-1,-7,1,1,8,3,1,3,3,4,5,5,2,3,-2,1,2,-2,6,2,0,0,4,-1,0,-1
1772819964.9137156,-4,-10,3,-18,-3,-3,-1,-6,1,1,8,2,0,2,2,3,5,5,1,3,-3,0,1,-4,6,2,0,0,6,-1,0,-1
1772819964.9156687,-4,-8,4,-16,-2,-4,-1,-5,1,1,9,2,0,1,2,2,5,5,1,3,-4,0,1,-6,5,2,0,1,7,0,0,-1
1772819964.9176219,-3,-6,4,-15,-2,-4,-2,-4,1,1,9,1,-1,1,2,2,5,5,1,4,-5,-1,0,-8,5,2,0,2,7,0,1,0
1772819964.919575,-3,-5,4,-13,-1,-4,-2,-3,2,2,8,1,-1,0,1,2,6,5,0,4,-6,-1,-1,-10,4,1,-1,2,7,0,0,0
1772819964.921528,-3,-2,4,-12,-1,-4,-2,-1,2,2,7,1,-1,0,1,2,6,5,0,4,-6,-1,-2,-11,3,1,-2,1,7,1,0,0
1772819964.9234812,-3,0,3,-11,0,-3,-3,0,3,2,6,1,-1,0,1,2,6,6,1,5,-7,0,-2,-12,2,1,-2,1,7,1,0,0
1772819964.9254344,-2,2,3,-10,0,-3,-3,1,3,2,4,1,-1,-1,0,2,7,6,1,5,-7,0,-3,-13,1,0,-3,-1,7,1,0,0
1772819964.9273875,-2,4,3,-9,0,-2,-2,2,3,2,2,1,-1,-1,0,2,7,7,1,6,-8,0,-3,-13,0,0,-4,-3,7,1,-1,0
1772819964.9293406,-1,7,3,-9,1,-1,-2,3,4,2,0,1,0,-1,0,2,7,7,1,6,-8,0,-4,-12,-1,0,-4,-5,7,0,-1,1
1772819964.9312937,0,9,3,-10,1,0,-1,3,4,1,-2,1,0,-1,0,3,7,7,0,6,-8,0,-4,-12,-2,0,-5,-8,7,0,-1,1
1772819964.9332469,0,10,4,-11,1,1,0,4,4,1,-3,1,0,-1,0,3,7,6,0,5,-8,1,-3,-11,-3,0,-5,-10,7,0,-1,1
1772819964.9352,1,11,5,-11,1,1,2,4,4,1,-4,1,-1,-1,-1,3,7,6,0,5,-8,1,-3,-9,-3,0,-4,-11,7,0,0,1
1772819964.937153,1,11,5,-12,1,2,4,3,3,0,-5,2,-1,-1,-1,3,6,5,-1,4,-9,1,-3,-8,-3,1,-3,-12,6,-1,0,1
1772819964.9391062,1,11,6,-12,2,2,5,3,3,0,-5,2,-1,-1,0,3,5,3,-2,2,-9,1,-2,-6,-2,1,-2,-12,4,-1,1,2
1772819964.9410594,2,9,6,-12,2,2,6,2,3,0,-5,2,-2,0,0,3,3,2,-3,1,-9,0,-2,-5,-1,2,-1,-11,2,0,2,2
1772819964.9430125,1,8,6,-12,2,2,7,2,3,0,-4,2,-2,1,0,3,1,0,-4,-1,-10,0,-1,-4,0,3,1,-9,-1,0,3,2
1772819964.9449656,1,5,6,-11,3,2,8,2,3,0,-2,3,-3,2,0,2,-1,-2,-5,-3,-10,0,-1,-3,1,3,3,-6,-4,1,4,2
1772819964.9469187,1,3,6,-9,3,1,8,2,3,0,-1,3,-3,3,0,1,-3,-3,-6,-6,-11,-1,0,-2,3,4,4,-3,-7,2,5,2
1772819964.9488719,1,0,5,-7,4,1,7,2,3,1,1,4,-4,4,0,0,-5,-5,-7,-8,-12,-1,0,-2,5,5,6,0,-9,3,5,2
1772819964.950825,1,-2,4,-5,4,1,6,3,3,1,3,5,-4,5,1,-1,-7,-7,-8,-10,-13,-1,0,-1,6,5,7,2,-10,4,6,3
1772819964.952778,1,-3,3,-4,5,1,4,4,4,2,5,5,-4,6,1,-2,-9,-9,-9,-11,-13,-1,0,-1,7,5,7,4,-11,5,7,3
1772819964.9547312,1,-3,2,-2,5,1,3,5,4,2,6,6,-4,7,1,-3,-11,-10,-9,-13,-14,-1,-1,-2,7,5,7,5,-10,6,7,3
1772819964.9566844,1,-3,1,-1,6,0,1,6,5,3,8,6,-4,8,1,-4,-12,-11,-10,-14,-15,-1,-1,-2,7,5,7,5,-9,7,7,3
1772819964.9586375,1,-1,0,0,6,0,0,6,5,3,9,7,-4,9,1,-4,-12,-11,-10,-14,-15,-1,-2,-2,6,5,6,5,-7,7,7,4
1772819964.9605906,1,0,-1,-1,6,-1,-2,7,6,4,10,7,-3,9,1,-5,-13,-11,-10,-14,-15,-1,-2,-2,4,5,5,4,-4,6,6,4
1772819964.9625437,1,2,-2,-1,6,-1,-3,7,6,4,10,7,-2,10,1,-5,-12,-11,-9,-13,-14,-1,-3,-2,3,4,3,2,-1,5,5,4
1772819964.9644969,1,4,-3,-2,5,-2,-3,7,6,4,11,8,-2,10,1,-5,-11,-10,-8,-11,-13,0,-3,-2,1,4,2,0,1,4,4,3
1772819964.96645,1,5,-3,-4,5,-3,-3,7,6,4,11,8,-1,10,1,-4,-10,-9,-7,-10,-12,0,-3,-2,-1,3,1,-1,3,3,3,3
1772819964.968403,1,6,-3,-5,4,-5,-3,7,6,4,11,8,0,10,1,-3,-8,-7,-6,-7,-11,0,-3,-2,-2,2,-1,-3,5,1,2,3
1772819964.9703562,0,5,-3,-7,3,-6,-2,6,5,3,11,8,1,9,2,-2,-5,-5,-4,-5,-9,1,-3,-2,-3,2,-1,-4,5,-1,1,2
1772819964.9723094,-1,3,-3,-8,2,-7,-1,5,5,3,11,8,2,9,2,0,-3,-3,-3,-2,-7,1,-3,-2,-3,1,-2,-5,5,-3,0,2
1772819964.9742625,-2,0,-3,-9,0,-9,0,4,4,3,12,8,2,8,3,1,0,-1,-2,0,-6,1,-2,-2,-3,0,-2,-6,5,-5,-2,1
1772819964.9762156,-3,-3,-3,-9,-1,-9,1,2,3,3,12,8,2,8,4,3,2,2,0,3,-4,1,-2,-2,-2,-1,-3,-6,5,-6,-3,0
1772819964.9781687,-4,-7,-3,-10,-2,-10,3,1,3,3,12,7,2,7,4,4,5,4,1,5,-3,1,-1,-3,-1,-2,-3,-6,4,-8,-4,0
1772819964.9801219,-4,-11,-2,-10,-3,-9,4,0,2,3,12,7,2,7,5,6,7,5,1,6,-2,1,-1,-3,0,-3,-3,-6,3,-9,-5,-1
1772819964.982075,-5,-14,-2,-10,-4,-9,5,0,1,2,12,7,2,6,5,7,9,7,2,8,-1,0,-1,-3,1,-3,-2,-5,3,-9,-6,-1
1772819964.984028,-5,-16,-1,-9,-5,-8,6,-1,0,2,12,6,1,5,5,8,10,8,2,8,-1,0,-1,-3,2,-4,-2,-5,3,-9,-6,-1
1772819964.9859812,-5,-17,1,-9,-5,-6,7,-1,0,2,11,6,0,4,5,8,11,8,1,9,-2,-1,-1,-3,3,-4,-2,-4,3,-9,-7,-2
1772819964.9879344,-4,-17,2,-8,-5,-5,7,-1,-1,2,10,5,-1,3,5,8,11,9,1,8,-2,-2,-2,-3,4,-4,-2,-3,3,-9,-7,-1
1772819964.9898875,-3,-16,3,-7,-5,-3,6,0,-1,2,9,4,-2,2,4,7,11,8,0,8,-4,-2,-2,-3,4,-4,-1,-2,3,-8,-6,-1
1772819964.9918406,-2,-14,5,-6,-4,-1,5,1,-1,1,7,2,-3,0,3,6,10,8,0,7,-5,-3,-2,-3,4,-3,-1,-1,3,-7,-5,0
1772819964.9937937,0,-12,6,-5,-3,0,3,2,-1,1,5,1,-4,-1,2,5,9,7,-1,6,-6,-3,-3,-2,4,-3,0,0,2,-6,-4,0
1772819964.9957469,1,-9,7,-3,-2,2,1,3,-1,0,3,0,-5,-2,1,4,8,6,-1,5,-7,-3,-3,-2,4,-2,1,1,0,-5,-3,1
1772819964.9977,2,-8,8,-1,-1,2,-1,4,0,0,1,0,-5,-3,0,3,7,6,-2,4,-8,-3,-3,-1,3,0,2,1,-2,-4,-2,2
1772819964.999653,3,-7,8,1,0,3,-3,5,0,0,0,-1,-5,-4,-1,2,6,5,-2,4,-9,-3,-3,-1,2,1,2,1,-4,-3,-1,3
1772819965.0016062,3,-6,8,4,1,3,-4,6,1,0,-1,-1,-5,-4,-2,1,5,4,-2,3,-9,-2,-3,0,2,2,3,1,-7,-3,-1,4
1772819965.0035594,3,-7,7,7,2,3,-6,7,2,1,-2,0,-5,-4,-2,0,4,4,-2,2,-10,-2,-2,0,1,3,3,0,-9,-2,0,4
1772819965.0055125,3,-8,5,11,2,3,-6,7,3,2,-2,0,-4,-4,-2,0,4,4,-1,2,-10,-1,-2,0,0,3,3,0,-12,-2,0,5
1772819965.0074656,2,-10,4,14,3,2,-7,8,4,3,-2,1,-4,-3,-2,0,3,4,-1,2,-10,-1,-2,-1,0,3,2,-2,-14,-2,0,5
1772819965.0094187,1,-13,2,17,3,2,-6,8,4,4,-1,2,-3,-2,-2,0,3,4,-1,2,-10,0,-2,-2,-1,3,2,-3,-14,-2,0,5
1772819965.0113719,0,-15,1,19,3,1,-6,8,5,4,0,4,-2,-1,-1,0,4,4,-1,1,-10,0,-2,-3,-1,2,1,-4,-14,-2,0,4
1772819965.013325,0,-17,-1,22,2,0,-5,7,6,5,1,5,-1,0,0,1,4,4,0,1,-10,0,-2,-4,-1,1,0,-5,-13,-2,-1,4
1772819965.015278,-1,-18,-2,23,2,-1,-4,7,6,6,1,6,0,1,1,2,4,4,0,1,-10,1,-2,-6,-1,0,-1,-6,-11,-3,-2,3
1772819965.0172312,-1,-19,-2,24,1,-2,-3,6,7,6,2,7,1,2,1,3,5,5,0,1,-10,1,-2,-7,-2,-1,-2,-7,-8,-3,-2,3
1772819965.0191844,-1,-19,-2,24,0,-3,-2,5,7,5,2,7,1,3,2,4,5,5,0,1,-10,1,-3,-9,-2,-2,-3,-7,-5,-4,-3,2
1772819965.0211375,-1,-19,-2,23,0,-4,-2,4,6,4,1,7,2,4,3,5,6,5,0,1,-10,1,-3,-9,-2,-2,-4,-7,-1,-5,-4,2
1772819965.0230906,0,-18,-2,21,-1,-5,-1,2,6,3,0,7,2,4,3,6,6,6,0,1,-9,1,-3,-10,-2,-2,-4,-7,2,-5,-4,2
1772819965.0250437,1,-17,-1,19,-2,-7,-1,1,6,2,-1,7,3,5,4,7,7,6,0,1,-9,2,-2,-10,-1,-2,-4,-6,6,-5,-5,2
1772819965.0269969,2,-16,-1,17,-2,-8,-1,-1,5,0,-3,6,3,5,4,8,7,7,1,1,-8,2,-2,-10,-1,-2,-4,-6,9,-5,-5,2
1772819965.02895,3,-15,0,15,-3,-10,-2,-2,4,-2,-5,5,3,5,4,8,7,7,1,0,-8,3,-1,-9,-1,-1,-4,-5,11,-5,-5,3
1772819965.030903,4,-15,0,13,-3,-11,-2,-4,4,-4,-6,3,3,4,3,8,8,7,2,0,-7,3,-1,-8,-1,1,-3,-4,12,-5,-4,4
1772819965.0328562,4,-14,0,11,-3,-12,-2,-5,3,-6,-8,2,4,4,3,8,8,8,2,0,-6,4,0,-7,-1,2,-3,-4,13,-4,-4,4
1772819965.0348094,4,-13,-1,10,-3,-13,-2,-6,3,-7,-9,1,4,4,2,7,7,8,3,-1,-5,5,1,-6,-1,3,-2,-3,12,-3,-3,5
1772819965.0367625,4,-12,-2,9,-2,-14,-2,-7,3,-8,-10,0,4,3,2,7,7,8,4,-1,-5,5,1,-4,-1,5,-2,-3,11,-2,-3,6
1772819965.0387156,3,-12,-3,9,-2,-14,-2,-8,3,-8,-10,0,4,3,2,6,7,8,4,-2,-4,5,2,-3,-2,6,-2,-4,9,-1,-2,7
1772819965.0406687,1,-11,-4,9,-1,-13,-2,-7,3,-8,-10,-1,4,2,1,6,6,8,4,-2,-4,6,2,-2,-2,6,-2,-4,6,0,-2,8
1772819965.0426219,0,-10,-4,10,0,-12,-1,-7,4,-7,-8,0,5,2,1,5,6,8,4,-2,-4,6,2,-2,-3,6,-2,-4,3,1,-1,9
1772819965.044575,-2,-10,-5,11,0,-11,-1,-5,4,-6,-6,0,5,3,1,5,5,7,4,-2,-5,5,1,-2,-4,6,-3,-5,0,1,-1,9
1772819965.046528,-3,-9,-6,12,1,-9,0,-4,5,-4,-4,1,5,3,2,4,5,7,4,-2,-5,5,0,-2,-5,5,-4,-6,-3,1,-1,9
1772819965.0484812,-5,-9,-6,12,2,-7,0,-2,6,-2,-1,2,5,4,2,4,4,6,3,-2,-6,4,-1,-2,-6,4,-4,-6,-6,1,-1,8
1772819965.0504344,-6,-9,-6,12,2,-6,0,1,6,1,1,4,5,4,3,4,4,5,2,-2,-6,3,-2,-3,-7,3,-5,-7,-9,1,-2,8
1772819965.0523875,-7,-8,-6,12,2,-4,1,3,7,3,4,5,5,5,4,4,4,4,1,-2,-7,3,-3,-3,-8,1,-6,-7,-11,1,-2,7
1772819965.0543406,-7,-8,-6,11,2,-2,1,5,7,5,6,6,5,6,5,4,3,3,0,-1,-7,2,-4,-3,-9,0,-6,-7,-12,0,-3,6
1772819965.0562937,-7,-8,-5,10,2,-1,1,6,7,6,7,7,4,7,6,4,3,2,-1,-1,-8,1,-5,-3,-9,-1,-6,-7,-13,-1,-4,5
1772819965.0582469,-6,-8,-5,10,1,0,1,7,7,7,8,8,4,8,7,4,3,2,-1,0,-8,0,-6,-3,-9,-2,-6,-7,-13,-2,-4,4
